timestamp_utc_gps,timestamp_utc_local,latitude_dd,longitude_dd,altitude_m,bearing_deg,accuracy_m, speed_ms, speed_accuracy_ms
1696540982000,1696540983033,32.86361099778435,-84.72390637612551,346.71528508875906,82.94186,4.0,23.116968,0.01432767
1696540982000,1696540983135,32.86361099778435,-84.72390637612551,346.71528508875906,82.94186,4.0,23.116968,0.01432767
1696540982000,1696540983235,32.86361099778435,-84.72390637612551,346.71528508875906,82.94186,4.0,23.116968,0.01432767
1696540982000,1696540983337,32.86361099778435,-84.72390637612551,346.71528508875906,82.94186,4.0,23.116968,0.01432767
1696540983000,1696540983445,32.86362981196019,-84.7236612202552,347.14564416914124,84.677986,4.0,22.998816,0.012258376
1696540983000,1696540983546,32.86362981196019,-84.7236612202552,347.14564416914124,84.677986,4.0,22.998816,0.012258376
1696540983000,1696540983647,32.86362981196019,-84.7236612202552,347.14564416914124,84.677986,4.0,22.998816,0.012258376
1696540983000,1696540983747,32.86362981196019,-84.7236612202552,347.14564416914124,84.677986,4.0,22.998816,0.012258376
1696540983000,1696540983849,32.86362981196019,-84.7236612202552,347.14564416914124,84.677986,4.0,22.998816,0.012258376
1696540983000,1696540983949,32.86362981196019,-84.7236612202552,347.14564416914124,84.677986,4.0,22.998816,0.012258376
1696540983000,1696540984051,32.86362981196019,-84.7236612202552,347.14564416914124,84.677986,4.0,22.998816,0.012258376
1696540983000,1696540984151,32.86362981196019,-84.7236612202552,347.14564416914124,84.677986,4.0,22.998816,0.012258376
1696540983000,1696540984253,32.86362981196019,-84.7236612202552,347.14564416914124,84.677986,4.0,22.998816,0.012258376
1696540983000,1696540984354,32.86362981196019,-84.7236612202552,347.14564416914124,84.677986,4.0,22.998816,0.012258376
1696540984000,1696540984457,32.86363848397506,-84.7234147591672,347.70370804015,87.55936,4.0,23.098413,0.027503183
1696540984000,1696540984557,32.86363848397506,-84.7234147591672,347.70370804015,87.55936,4.0,23.098413,0.027503183
1696540984000,1696540984657,32.86363848397506,-84.7234147591672,347.70370804015,87.55936,4.0,23.098413,0.027503183
1696540984000,1696540984759,32.86363848397506,-84.7234147591672,347.70370804015,87.55936,4.0,23.098413,0.027503183
